p_id,p_name,p_categories,p_id_shop,p_shop_name,p_brand,p_day_created,p_sold_quantity,p_original_price,p_current_price,p_discount_rate
184245470,"Jack, Jack phone chuyển đổi âm thanh - Kzm Kurtzman J1 - Cổng 6.5mm sang 3.5mm - Hàng chính hãng",Phụ kiện nhạc cụ khác,174653.0,KZM KURTZMAN OFFICIAL STORE,Kzm Kurtzman,218.0,173,30000,20000,33
94737759,HỘP ĐỰNG ĐỒ LÓT 24 NGĂN,Tủ,132509.0,Blue Home,Morninghouse,614.0,205,39000,39000,0
65000970,Bộ bàn ăn 4 ghế cao cấp,Bàn ghế,302002.0,Bàn Ghế Xưởng,OEM,855.0,4,1590000,1590000,0
151819182,"Bộ Ga 4 Món Tencel Thuần Việt - Bộ sản phẩm gồm 2 vỏ gối nằm, 1 vỏ gối ôm, 1 ga - Mã sản phẩm T14",Bộ ga,56226.0,NỆM THUẦN VIỆT,Nệm Thuần Việt,378.0,113,1088000,497000,54
199137330,"Chăn Điện Sưởi Ấm Hàn Quốc, Đệm Sưởi Điện,Đệm Sưởi Hàn Quốc Sưởi Ấm Mùa Đông Kích Thước 180x80cm",Chăn,164020.0,DE HOUSE,pehouse,89.0,71,1500000,799000,47
181909421,Nồi Thấp Suit LocknLock CSU1242PIK – 24cm - Màu Pink,Nồi các loại,1.0,Tiki Trading,LocknLock,229.0,90,1184000,558000,53
72543922,"Ly uống nước cafe giữ nóng nhiệt độ, ly đun nước văn phòng, cốc gia nhiệt giữ nóng",Ly,258659.0,Pin Bom Shop,OEM,786.0,6,68000,68000,0
25107085,GIÁ TREO QUẦN ÁO 2 TẦNG CHỮ A SIZE M,Nhà Cửa - Đời Sống,179883.0,Cây Thông Xinh,OEM,1251.0,690,295000,290500,2
125286082,Bẫy Chuột Thông Minh,Dụng cụ diệt côn trùng khác,173663.0,Cửa Hàng Thể Thao Hà Dương,OEM,469.0,0,30000,30000,0
104681142,Túi zip đựng thực phẩm PE MyJae Đài  Loan bảo quản thực phẩm an toàn tiện lợi,Túi,190794.0,MyJae Flagship Store,MyJae,564.0,1433,99000,59000,40
199530509,Hộp vải đựng quần áo 11 ngăn SETHOME chất liệu vải không dệt giỏ đựng quần áo đồ lót chia 11 ngăn mềm,Tủ,170063.0,Sethome Official Store,Sethome,91.0,160,169000,169000,0
163703622,[COMBO] Trà Nam Mỹ Yerba Maté 500g vị Truyền thống + Cốc Gourd và ống hút Bombilla mới,Bình,202853.0,Matéa Yerba Maté,	OEM,319.0,85,590000,590000,0
58814335,"Xe đẩy hàng 4 bánh SUMIKA T300 - Khung thép, tay cầm gấp mở tiện lợi, tải trọng 300kg",Nhà Cửa - Đời Sống,1764.0,PGN Professional Equips & Cleaning,Sumika,883.0,916,1950000,1290000,34
102508672,"Thùng Đựng Rác Thông Minh E1906, Nắp Đóng Mở Một Chạm Tiện Ích, Chất Liệu Nhựa Cao Cấp Chống Nước, Chịu Nhiệt Tốt, Dung Tích 10 Lít - Hàng Nhập Khẩu.",Thùng rác,76589.0,TITANSTORE,ENCOVINA,583.0,726,360000,219000,39
104681085,Miếng bọt biển MyJae Đài Loan rửa bát rửa chén đa năng chống trầy xước kèm miếng nhựa hít kê,Miếng rửa chén,190794.0,MyJae Flagship Store,MyJae,564.0,273,49000,25000,49
71518875,Chảo Decor Lock&Lock LDE1263IH (26cm) - Màu Mint,Nhà Cửa - Đời Sống,1.0,Tiki Trading,LocknLock,803.0,712,744000,368000,51
6880341,Cây lau nhà Xiaomi 2 trong 1 - Có phun nước Deerma Spray Water Spray Mop - Hàng Chính Hãng,Nhà Cửa - Đời Sống,129537.0,Mi Hoàng Gia,Xiaomi,1526.0,391,329000,255100,22
184282768,"Combo 6 túi giặt 3 lớp bảo vệ quần áo, đồ lót dùng cho máy giặt chính hãng Dododios",Túi giặt,248883.0,DoDoDios Official Store,dododios,218.0,116,250000,175000,30
199708120,"Kệ gỗ treo tường trang trí nhiều kích thước, kệ trang trí Anzzar, decor phòng ngủ, phòng khách, thanh gỗ treo tường màu nâu socola",Kệ & Tủ,115373.0,ANZZAR HOME,anzzar,90.0,28,90000,87300,3
158741172,"Ổ cắm điện thông minh AKIA EU Plug, Ổ cắm wifi điều khiển từ xa có đo điện năng tiêu thụ, hẹn giờ bật tắt, kết nối app tuya smart life",Ổ cắm,67624.0,AKIA SmartHome Store,AKIA SmartHome,352.0,120,168000,168000,0
207256757,[HÀNG TẶNG KHÔNG BÁN] Set 5 Tô Sứ Cao Cấp Minh Long 12 cm - FS sọc - Trắng,Tô,197402.0,Minh Long Official Store,Minh Long I,40.0,24,81575,81575,0
131498054,"Bóng đèn LED trụ Hi-lumen G3 PHILIPS E27 - Độ sáng cao, tiết kiệm điện, chất lượng ánh sáng vượt trội - Hàng Chính Hãng ",Bóng đèn,232117.0,QUOSOM,Philips,441.0,461,166000,88000,47
7005355,Ổ CẮM CHUYỂN ĐỔI CÁC LOẠI CHÂN CẮM VÀ CHIA 2 Ổ KÈM CÔNG TẮC TẮT BẬT TW2,Ổ cắm,5135.0,Toshino,TOSHINO,1480.0,1493,69000,58100,16
148801631,Cân Tiểu Ly Điện Tử Nhà Bếp Định Lượng 3000g - 0.1g  Cân Làm Bánh Có Độ Chính Xác Cao - Hàng Chính Hãng MINIIN,Cân nhà bếp,134678.0,Smarthome29,MINIIN,387.0,110,208000,187200,10
2153015,Bộ Vít 24 Món Xiaomi Wiha Precision Screwdriver,Nhà Cửa - Đời Sống,129537.0,Mi Hoàng Gia,Xiaomi,1698.0,387,490000,366400,25
160049599,Chậu gỗ ngâm chân có hạt massage tặng kèm bàn lăn gỗ,Xô,237447.0,Thùng gỗ Phạm Quân,OEM,331.0,91,320000,320000,0
59273521,"Combo 02 Khăn tắm, khăn mặt FUNU, mềm mịn, siêu thấm, kháng khuẩn - Hàng chính hãng",Khăn,134154.0,Funu Home,FuNu,871.0,216,99000,88000,11
32132624,Ổ cắm hẹn giờ AL06 10A/220V,Ổ cắm,114948.0,SMW,OEM,1210.0,158,84600,84600,0
33586184,Hạt Giống Tía Tô Rado 78,Hạt giống,42056.0,KoyShop,Rạng Đông,1196.0,156,7990,7910,1
153866257,"Dụng cụ hỗ trợ thông mũi, chống viêm xoang mũi hiệu quả Nazal Nội địa Nhật Bản",Phụ kiện phòng ngủ khác,181493.0,Gia Định Maket,OEM,372.0,13,125000,125000,0
195980952,"Đèn cảm ứng chuyển động, đèn Led dán tường cảm biến thông minh không dây dán tủ quần áo, cầu thang, phòng ngủ.",Nhà Cửa - Đời Sống,233352.0,AnAn house,OEM,133.0,93,44000,39000,11
31264560,"PHÂN BÓN THÔNG MINH TAN CHẬM CÓ KIỂM SOÁT RYNAN FLOWERMATE 220 NPK 12-12-20+TE, CHUYÊN DÙNG CHO HOA PHONG LAN LÚC NGỦ NGHỈ VÀ RA HOA",Phân bón,104384.0,Thanh Hà Store,OEM,1214.0,42,23999,23999,0
11341623,Hộp 40 viên pin 2A Maxell,Pin tiểu,20367.0,VI TÍNH NAM TRUNG HẢI,Maxell,1398.0,254,91360,91360,0
10643887,Hộp 2 Lọ Tinh Dầu Đuổi Muỗi Nhật Bản an toàn cho bé,Dụng cụ diệt côn trùng khác,32017.0,Trading 247,OEM,1419.0,283,163000,160000,2
116819040,"Thước Dây 1,5m - YOGA QG, Thước Dây May Má, Đo Chiều Cao Cho Bé, Đo Kích Thước Ba Vòng",Thước đo các loại,205461.0,Học Viện Yoga Quốc Gia,YOGA QG,517.0,1130,7000,7000,0
20680352,Combo 5 bẫy diệt chuột thông minh,Dụng cụ diệt côn trùng khác,54154.0,hoangvietstore,OEM,1293.0,5,44900,44900,0
36044824,Bộ vòi hoa sen tăng áp cao cấp,Vòi nước các loại,138928.0,Tổng kho Hoàng Gia,OEM,1178.0,60,70000,70000,0
120453854,Bộ 4 Ly Rượu Vang Thuỷ Tinh Luminarc World Wine 470ml - LUWOE5980 ,Ly,189048.0,Luminarc Official Store,Luminarc,494.0,46,430000,271000,37
207256750,[HÀNG TẶNG KHÔNG BÁN] Set 6 Chén Chấm Minh Long Daisy IFP - Trắng Ngà - 9 cm,Tô,197402.0,Minh Long Official Store,Minh Long I,40.0,23,59820,59820,0
86962523,500gr DÂY NHÔM UỐN CÂY CẢNH CAO CẤP - ĐỦ MỌI KÍCH THƯỚC,Dụng cụ làm vườn khác,175305.0,Mamxanh123,OEM,635.0,335,65000,65000,0
1024190,Bộ 3 Hộp Cơm Giữ Nhiệt Lock&Lock Mushroom LHC8025SLV - Bạc,Nhà Cửa - Đời Sống,1.0,Tiki Trading,LocknLock,1909.0,18192,1007000,473000,53
196343204,"[KHẮC CHỮ] Bình Giữ Nhiệt Inox 304 Không Gỉ Có Khay Lọc Trà Deli - Chất Liệu An Toàn - Thiết Kế Sang Trọng, Màu Sắc Thanh Lịch, Tiện Lợi, Pha Trà Cà Phê Giữ Nóng Lạnh - Hàng Chính Hãng - VS812 VS814",Bình giữ nhiệt,113115.0,Deli Official Store,Deli,128.0,106,250200,129000,48
198360355,10 Bảng bo vỉ mạch Led 20w siêu sáng 22 mắt chip Led 2835 + nguồn driver AC220V MLB20x,Linh kiện đèn,302108.0,E smart2,Posson,93.0,20,260000,175000,33
144203362,Bộ túi hộp cơm thủy tinh Lock&Lock 3EA LLG429DS2,Hộp đựng thực phẩm,38510.0,JoyMall LocknLock Chính Hãng,LocknLock,403.0,1,682000,399000,41
112946538,Tấm trải tiện ích Everon Lite (Giao màu ngẫu nhiên),Phụ kiện nệm,2207.0,Everon Official Store,Everon Lite,540.0,337,395000,295000,25
103697818,"Thớt gỗ Teak Chef Studio cao cấp hình chữ nhật size 25x35x2.5 cm, đa dụng, bền đẹp, không mủn không mối mọt",Thớt nhà bếp,44043.0,Chef Studio,Chef Studio,577.0,225,349000,349000,0
115967350,Chăn hè Microfiber Xám Đậm Everon Lite ELM204 200 x 220cm,Chăn,2207.0,Everon Official Store,Everon Lite,523.0,200,800000,492000,39
104680874,Bộ cây lau nhà tự vắt thông minh 3 thanh vắt sợi microfiber,Chổi,190794.0,MyJae Flagship Store,MyJae,564.0,210,1190000,439000,63
56537855,Bộ dụng cụ sửa chữa đa năng chính hãng HAKAWA HK-850,Nhà Cửa - Đời Sống,8081.0,Thang Nhôm HAKAWA,HAKAWA,929.0,229,3500000,1890000,46
74307765,Nồi Sâu Lòng Lock&Lock Handycook Có Tay Cầm Và Nắp Đậy 14cm LHD1141 - Màu Xám,Nồi các loại,38510.0,JoyMall LocknLock Chính Hãng,LocknLock,749.0,24,352000,199000,43
155184630,"Móc Treo Quần Áo, Móc Treo Đa Năng Hara, Bộ Sưu Tập Móc Quần Áo Người Lớn Nhựa Cao Cấp Inochi",Móc treo,156463.0,Gia dụng tiện ích store,Inochi,365.0,840,26950,22000,18
193708669,Bình Đựng Nước 2L Kèm Ống Hút Bao Bì Dễ Thương Có Vạch Báo Giờ Uống Nước Chia Lượng Nước Deli - Nhựa Cao Cấp An Toàn Đầy Đủ Kiểm Định Chất Lượng Phủ Hợp Bình Nước Thể Thao Cho Bé Tới Trường - VS818 VS819,Bình đựng nước,113115.0,Deli Official Store,Deli,152.0,176,160200,89000,44
204615637,Kệ Chữ Z Gấp Gọn 4 Tầng Để Giày Dép và Trang Trí Phòng Khách,Kệ & Tủ,17480.0,Ghế Nam Việt,NAVIVU,58.0,18,119000,119000,0
72467949,Gương Tròn Treo Tường Gỗ Anfurniture-size 50cm,Nội thất phòng ngủ khác,179883.0,Cây Thông Xinh,OEM,786.0,422,190000,187100,2
56868404,Dây đèn led đom đóm DEHA trang trí nguồn USB kèm điều khiển 8 chế độ nháy nhiều màu,Đèn khác,133345.0,DEHA Official Store,DEHA,923.0,715,738000,341300,54
20332810,Combo 50 phin giấy pha cà phê đi du lịch,Bình,39783.0,LeeLong Coffee,OEM,1297.0,1855,59000,59000,0
42905349,Dây Đèn Trang Trí Lung Linh 10m 100 bóng đầu ghim cao cấp,Đèn khác,145004.0,Thiết Bị Điện Thùy Dương,OEM,1136.0,51,54900,54900,0
134957211,"Phân Bón Đầu Trâu NPK 20-20-15 Giúp Chồi Lá Khỏe, Cây Ra Hoa Nhiều, Hoa Đẹp, Lâu Tàn",Phân bón,212248.0,HeLiCorp,BÌNH ĐIỀN – MEKONG,433.0,569,84000,46200,45
104681252,Khăn lau sợi tre một lần dùng đánh bay dầu mỡ kháng khuẩn MyJae,Khăn,190794.0,MyJae Flagship Store,MyJae,573.0,420,99000,49000,51
193450342,"Kệ góc, kệ nhà tắm, nhà bếp dán tường Waternymph đựng đồ đa năng cho phòng tắm, nhà bếp, 2 cách lắp đặt tiện lợi",Kệ nhà tắm,77480.0,Waternymph Official Store,Waternymph,153.0,91,219000,135000,38
199121470,"Dây Đèn Led Ruy Băng Trang Trí Cây Thông Giáng Sinh Noel, Gói Quà - Chính Hãng NAVIVU",Đèn khác,17480.0,Ghế Nam Việt,NAVIVU,95.0,78,40000,40000,0
38114299,"Thanh treo rèm cửa inox đa năng, không cần khoan tường hay bắt vít, thay đổi vị trí linh hoạt HT03",Kệ nhà tắm,152674.0,nhaxinhxinh,OEM,1163.0,317,64000,64000,0
17899128,"Bóng đèn Led Trụ  buld 30w, 40w, 50w ",Bóng đèn,25156.0,THUAN HUNG,OEM,1311.0,89,27000,27000,0
1511705,Combo 2 Bông Lau Thay Thế Của Bộ Lau Nhà ETM498 Lock&Lock - ETM451,Khăn,88331.0,LATH SHOP,LocknLock,1791.0,132,184000,129400,30
53407674,Kệ INOX304 Để Dao Thớt Kèm Ống Đũa Có Khay Hứng Nước Tiết Kiệm Không Gian,Kệ nhà bếp,17480.0,Ghế Nam Việt,OEM,982.0,463,480000,480000,0
177780420,Nến thơm Candle Cup/Agaya - Hương Gỗ FOREST,Nến trang trí & Phụ kiện,159301.0,Thế giới mùi hương tự nhiên,Candle Cup,240.0,64,120000,120000,0
36379705,Thùng Rác Oval Nhỏ Duy Tân,Thùng rác,1.0,Tiki Trading,Duy Tân,1176.0,1548,82000,56000,32
180745520,Chế Phẩm Kích Thích Ra Hoa Tạo Mầm Hoa Cực Mạnh Micro Green 16-31-16 - Shop Phân Bón và Hạt Giống,Phân bón,285989.0,Phân Bón và Hạt Giống TPHCM,OEM,233.0,187,13000,6400,51
14981747,01 hộp đũa Inox 304 cao cấp DandiHome (10 đôi) chống trơn trượt,Nhà Cửa - Đời Sống,16347.0,DandiHome Việt Nam,DandiHome,1341.0,1406,255000,222000,13
120339872,Bóng đèn tích điện 6-8h cắm USB,Đèn khác,267549.0,SHOPNHIMCUNG,OEM,495.0,3,52000,52000,0
146628789,Bình giữ nhiệt mini cao cấp 150ml/200ml,Bình giữ nhiệt,184260.0,ĐÀO CÚC 1402,OEM,394.0,125,129000,129000,0
52123005,"[ PE khổ 25cm x 1,3kg ] Màng PE bọc hàng, Màng quấn pallet Titapha",Khác,92052.0,Phú Thành Phát,Titapha,999.0,435,120000,89000,26
176475007,"Áo Trùm Máy Giặt Cửa Ngang, Cửa Trước Vải Dù Siêu Dày, Size Từ 6kg-15kg, Lựa Chọn Họa Tiết",Phụ kiện giặt ủi khác,250437.0,XỐP DÁN TƯỜNG 3D BÌNH TÂN,XUDI,257.0,51,115000,103600,10
120470893,Bình Hoa Thuỷ Tinh Luminarc Tourner 1L - LUTOUL5584,Bình đựng nước,189048.0,Luminarc Official Store,Luminarc,493.0,88,106000,66000,38
118897157,Combo 8 Miếng Rửa Chén Nhỏ Bằng Mouse Bọc Lưới Cao Cấp,Miếng rửa chén,93658.0,Gia Dụng Đông Tân,OEM,503.0,370,13000,6500,50
52188851,Muỗng Thìa Cà Phê Cán Dài INOX304 24cm,Nhà Cửa - Đời Sống,17480.0,Ghế Nam Việt,OEM,1002.0,880,34000,34000,0
106338289,"Dép Lỗ Đi Trong Nhà Tắm Chống Trơn Trượt Nhanh Khô, Thoáng Mát, Mẫu Mới Nhất. Dép Cho Cả Gia Đình",Dép nhà tắm,30671.0,Chanh House,CHIKIGON,567.0,1099,95000,95000,0
135322547,Set 10 Móc áo chống trượt Inochi Hara 186,Móc treo,197301.0,TAMDUONG,Inochi,432.0,218,42000,42000,0
21181898,Phụ kiện Silicone lắp thoát sàn chống mùi hôi vi khuẩn trào ngược lên,Thiết bị phòng tắm khác,20888.0,Minh House,OEM,1286.0,1244,15500,15500,0
206323002,[SALE CUỐI NĂM] NỆM VĂN PHÒNG- ĐỆM NGỦ VĂN PHÒNG 80X200cm dày 3cm,Nhà Cửa - Đời Sống,270288.0,Nệm đa năng Happy Dream,EOM,44.0,92,179000,179000,0
185809373,Khăn tắm lông cừu Hàn Quốc Cao Cấp 70x140 (Loại 1),Khăn,267574.0,bamboo and love,OEM,207.0,86,80000,50700,37
48049718,"Giường Ngủ Thông Minh (Liền 2 Tab, Có Hộc Tủ Giường) Màu Vân Gỗ Sồi -  GN-609",Nội thất phòng ngủ khác,293357.0,DoDiDu,OEM,1065.0,14,8700000,7900000,9
115536058,CUỘN 10 MÉT Băng Keo Lụa | Cao Su Non | BĂNG TAN Dùng Cuốn Ống Nước dây cấp nước các ron KEO DAI CHẮC,Khác,8413.0,SMY (Tp.HCM),SMY,526.0,118,10000,10000,0
156821210,VỎ GỐI THUN MÀU TRƠN ,Vỏ gối,190446.0,Tiệm Blue,OEM,362.0,18,29000,29000,0
46175050,Chảo Gang Nướng BBQ Chống Dính 22cm Làm Bò Beefsteak Kèm Đế Lót Gỗ,Chảo các loại,44707.0,Kat shop,Dragon,1049.0,86,165000,165000,0
119220427, Bình giữ nhiệt Inox 304 có ngăn pha trà 24h giữ lạnh cao cấp thể thao dung tích 800ml BGN11,Bình giữ nhiệt,146174.0,HOÀNG HÀ 888,TAKIHA,501.0,577,288000,137500,52
171476351,"Kệ Góc Nhà Tắm - Có Sơn Tĩnh Điện, Kệ Dán Tường Nhà Tắm, Nhà Bếp Siêu Dính - Tặng Kèm Tấm Dán - Hàng Chính Hãng",Kệ nhà tắm,249634.0,Homebox Store,JYooHome,287.0,979,96000,52000,46
94305891,"Chảo sâu lòng chống dính Tefal Natura 28cm, dùng cho bếp gas và hồng ngoại- Hàng chính hãng",Nhà Cửa - Đời Sống,121435.0,Tefal Official Store - Chính hãng,Tefal,616.0,1561,539000,358000,34
163827119,"Mô Hình Rồng vàng cử động khớp linh động in công nghệ 3D trang trí nhà cửa, bàn trà, hồ thủy sinh, tiểu cảnh, bán cạn",Mô hình & Tượng trang trí,146858.0,NgoiNhaVuiVe,	OEM,318.0,41,119000,119000,0
189634105,Chảo Đá Nướng Chống Dính Hàn Quốc 33cm,Chảo các loại,291512.0,Phố Xinh Store,OEM,183.0,0,114797,114797,0
205138098,Tượng Mèo Sứ Cao Cấp Minh Long - Vạn Phúc - Trang Trí vàng - 9.5 cm,Linh vật phong thủy,197402.0,Minh Long Official Store,Minh Long I,55.0,19,709500,709500,0
36461827,bàn làm việc chân sắt - vàng nhạt,Nhà Cửa - Đời Sống,180729.0,LINHGIANG,OEM,1177.0,358,299900,174200,42
204431176,"Móc treo dán tường đa năng, bộ 2 chiếc, treo chìa khóa, đồ dùng nhà bếp, vật dụng nhà tắm - Parroti Handy HD12",Móc treo,96639.0,Parroti Store,Parroti,60.0,41,22000,9900,55
181988627,Bóng đèn led 5 cánh hình lá 75w to đẹp,Bóng đèn,263578.0,Dụng Cụ Y Khoa Hoàn Mỹ 1,OEM,228.0,77,98000,98000,0
25144488,TỦ TREO QUẦN ÁO ĐÔI 5 TẦNG GỖ THÔNG 97x150 cm,Tủ,179883.0,Cây Thông Xinh,OEM,1250.0,84,480000,480000,0
31473727,Combo 100 Túi Lọc Trà Có Dây Rút,Nhà Cửa - Đời Sống,19256.0,Công ty TNHH LPS VINA,OEM,1216.0,307,28500,28500,0
95043563,Khăn tắm sợi tre Bamboo Life hàng chính hãng Khăn lau người mềm mại kháng khuẩn siêu thấm hút an toàn cho da ngay cả với trẻ sơ sinh BL046,Khăn,152044.0,Bamboo Life Official Store,Bamboo Life,605.0,1960,65000,57600,11
