p_id,p_name,p_id_shop,p_shop_name,p_brand,p_categories,p_day_created,p_sold_quantity,p_original_price,p_current_price,p_discount_rate
466737,Hộp Hâm Nóng Life360 EL-ALS263 (Tím),1.0,Tiki Trading,Life360,Nhà Cửa - Đời Sống,2093.0,23009,799000,433000,46
34816875,"Dụng Cụ Thông Tắc Cống, Kẹp Gắp Rác Đa Năng Loại Tốt",107004.0,Dolare,OEM,"Bàn chải, dụng cụ thông tắc, cọ rửa",1191.0,10,25000,25000,0
203875374,"Decal Dán Trên Mọi Bề Mặt Trang Trí Giáng Sinh Nhiều Mẫu Bông Tuyết, Cây Thông, Ông Già Noel, Tuần Lộc Merry Christmas Nhiều Kích Thước",35488.0,Aquaria,OEM,Decal & giấy dán tường,64.0,92,198000,49000,75
141258470, Bộ 6 Bát Sứ Màu Xanh-Trắng Viền Mạ Vàng Cao Cấp- Tặng Kèm Đũa Phong Cách Nhật- Hàng Chính Hãng MINIIN,134678.0,Smarthome29,MINIIN,"Tô, chén, dĩa",411.0,140,217000,217000,0
154258725,Vít tắc kê Inox đầu bằng nhiều kích thước [100Gram],228935.0,Thiết bị dụng cụ đồ nghề Phương Nam,OEM,"Ốc vít, đinh tán các loại",371.0,53,13500,13500,0
212465483,"Tua Vít Cầm Tay Nhỏ Gọn, Tiện Dụng Lắp Ráp Và Sửa Chữa Vật Dụng Gia Đình",150059.0,FIVO Official Store,FIVO,"Máy vặn vít, tua vít",12.0,22,35000,35000,0
196763021,Bàn Làm Việc Gỗ Decor FIVO Mã FD01 Cao 75cm Chống Gù Lưng Phong Cách Bắc Âu,112244.0,Vimila Mart,FIVO,Bàn ghế làm việc,120.0,85,800000,588000,27
1651191,Kệ Đỡ Màn Hình Máy Tính Monitor Stand Walnut Plyconcept MSM01003 (490 x 200 mm) - Nâu Đậm,,,Plyconcept,,1756.0,0,0,380000,0
79665351," Đèn Led gắn tường, tủ đọc sách  tích điện đa năng 4 cấp độ",97441.0,Luckky Shop,OEM,Đèn khác,670.0,169,163999,163999,0
185004559,Ly Thủy Tinh Hoa Văn Navivu Vintage Glass 300 - 350ml,17480.0,Ghế Nam Việt,NAVIVU,"Ly, cốc & phụ kiện ly",212.0,187,47000,47000,0
65576473,Bộ Chăn Ga Gối Cotton Tici Đơn Sắc LIDACO - Màu Trắng - Tặng Vỏ Gối Ôm,43482.0,Lidaco Official Store,LIDACO,"Bộ ga, ra, drap",852.0,97,329000,329000,0
148810239,"Hộp Cơm Cắm Điện Đời Mới Chính Hãng MINIIN, Hâm Nóng, Giữ Nhiệt, Nấu Chín Cơm Và Thức Ăn, 2 Tầng Nhỏ Gọn, 4 Bát Innox Không Gỉ, Tặng Kèm Bộ Đũa Và Thìa, Đa Chức Năng, Dễ Dàng Vệ Sinh",203034.0,Gia Dụng Trí Vũ,MINIIN,Hộp đựng thực phẩm,387.0,36,299000,287000,4
72515117,"COMBO  6 HỘP NHỰA ĐỰNG GIÀY DÉP SANG TRỌNG - CỨNG CÁP - CHỐNG BỤI - CHỐNG ẨM MỐC - UY TÍN - CHẤT LƯỢNG NHẤT THỊ TRƯỜNG  VIỆT NAM (Thay thế kệ giày, kệ dép)",49020.0,LORITA VIỆT NAM,OEM,Nhà Cửa - Đời Sống,772.0,629,149000,119000,20
174897090,"Combo 4 Miếng dán tường treo kệ bếp, kệ nhà tắm",17480.0,Ghế Nam Việt,NAVIVU,Kệ nhà bếp,264.0,203,24000,24000,0
76510119,Bong bóng hình chữ số tráng nhôm kích cỡ 32 inch trang trí tiệc sinh nhật,76045.0,New Sky Shop 18,OEM,Trang trí nhà cửa khác,686.0,449,15000,7000,53
73318198,BỘ CỐC SỨ KÈM ĐẾ ĐIỆN HÂM NÓNG CAO CẤP,258659.0,Pin Bom Shop,OEM,"Ly, cốc & phụ kiện ly",770.0,5,68000,68000,0
53202251,"Túi Hút Chân Không 1 Mặt Nhám Dạng Cuộn B2D Roll (Cuộn Dài 5M). Làm Từ Hạt Nhựa Nguyên Sinh Cao Cấp Tiêu Chuẩn Vệ Sinh ATTP, Không Chứa Chất Gây Ung Thư, Dùng Được Trong Lò Vi Sóng. Hàng Chính Hãng Chất Lượng Cao Cấp.",162883.0,Máy thực phẩm SGE,Spring Green Evolution ,Nhà Cửa - Đời Sống,982.0,874,79300,51850,35
199243252,Đèn năng lượng mặt trời đèn pha100W 200W 300W 500W LED vỏ nhôm chống nước thời gian sáng kéo dài,303510.0,TTB Solar,OEM,Đèn ngoài trời,93.0,66,470000,470000,0
196768917,Cây lau nhà tự vắt 2 ngăn tách nước sạch nước bẩn riêng biệt Joybos JBS-ZXTB-M16-OGY2P - Hàng nhập khẩu,129537.0,Mi Hoàng Gia,Joybos,"Chổi, cây lau nhà",119.0,51,499000,389000,22
152700947,Bộ cây lau nhà tự vắt thông minh  xoay 360 độ sợi microfiber,190794.0,MyJae Flagship Store,MyJae,"Chổi, cây lau nhà",376.0,302,690000,329000,52
158564745,Cuộn 220 Tờ Khăn Giấy Lau Bếp Đa Năng,6351.0,Siêu Thị Linh Kiện,OEM,Root,355.0,25,13997,13997,0
71925401,"Đèn Bàn Học Đọc Sách, Đèn Bàn Làm Việc Sang Trọng, Đèn Ngủ Cao Cấp (Học Sinh, Sinh Viên, Văn Phòng) LED Chống Cận 03 Mức Độ Sáng, Cảm Ứng Tích Điện Pin 2500mAh - Hàng Chính Hãng - VinBuy",109746.0,VinBuy,VinBuy,Nhà Cửa - Đời Sống,798.0,764,260000,140600,46
72016703,"Bếp Nướng Than Hoa Phiên Bản Cải Tiến Loại Dài 2020 Chống Cháy Thực Phẩm, An Toàn Sức Khỏe, Không Cần Quạt, Bếp Nướng Không Khói, Bếp Nướng Ngoài Trời, Bếp Nướng Than Hoa Vuông - Tặng Kèm 3 Móc  Kim Loại Chữ S Treo Đồ Tiện Lợi",61513.0,chat24h,KUNBE,"Bếp nướng, vỉ nướng",793.0,565,400000,229000,43
73493365,"Đầu vòi nước tăng áp, xoay 360 độ, hai chế độ nước N023 (kèm bộ ren chuyển đổi 6 món)",77480.0,Waternymph Official Store,Waternymph,"Chậu, vòi rửa chén bát",764.0,1229,129000,84000,35
776480,Bình Giữ Nhiệt Cartoon Vacuum Bottle Lock&Lock LHC1435 (550ml),1.0,Tiki Trading,LocknLock,Nhà Cửa - Đời Sống,1975.0,4598,842000,375000,55
45382725,KỆ TREO QUẦN ÁO TRIPBLE HANGER- GỖ THÔNG DÀI 135cm x CAO 150CM,179883.0,Cây Thông Xinh,OEM,"Giá, kệ phơi quần áo",1107.0,255,680000,660000,3
48722108,"1kg - Túi đựng rác gia đình , khách sạn , Bao đựng rác văn phòng 3 màu size đại 64x78",92052.0,Phú Thành Phát,Titapha,Nhà Cửa - Đời Sống,1048.0,1302,68000,39000,43
171319644,Hộp Đựng Đồ Đa Năng Bằng Vải Thùng Đựng Chăn Màn Quần Áo Khung Thép Siêu Bền Gấp Gọn Mẫu Hoa Tuyết Sang Trọng,173842.0,HomeMi Shop,CHIKIGON,Tủ,287.0,264,185000,185000,0
117318253,"Nệm xếp đa năng Goodnight 70x180cm, Nệm gấp văn phòng, Nệm xếp 3 thiết kế gọn nhẹ, kèm túi đựng (Giao màu ngẫu nhiên)",9596.0,Vua Nệm Official Store,GOODNIGHT,Nệm,512.0,859,570000,319000,44
115966800,Bộ ga giường Everon Lite ELM 204 Microfiber Xám Đậm (4 món),2207.0,Everon Official Store,Everon Lite,"Bộ ga, ra, drap",523.0,445,800000,478000,40
185138439,Tủ Giày Gỗ Thông Minh 3 Ngăn Kết Hợp Ghế Ngồi Nệm Da Sang Trọng VANDO,157549.0,Vando Official Store,VANDO,Kệ & Tủ,211.0,229,899000,599000,33
186862075,"Nắp Ngăn Mùi Thoát Sàn ECODEALS - Chặn Mùi Hôi Cống, Chống côn trùng, Chống trào ngược - MẪU MỚI CẢI TIẾN, ĐỦ KÍCH CỠ",37964.0,ECODEALS,Eco deals,Thiết bị phòng tắm khác,196.0,168,42000,40500,4
127215514," Hộp Đũa Dán Tường Jodily Có Nắp Sang Trọng, Sạch Sẽ",151652.0,Jodily StarHome HP,Jodily StarHome,Phụ kiện nhà bếp khác,457.0,351,205000,190000,7
198995620,Kệ để giày dép chữ x - Kệ để giày dép tháo lắp 5 - 6 tầng có thể tháo lắp gấp gọn,160608.0,AT HOME,OEM,Kệ & Tủ,96.0,228,39000,39000,0
72797082, Chảo Sâu Lòng DECOR Lock&Lock LDE1225IH 22cm (màu vàng) - Hàng chính hãng ,1.0,Tiki Trading,LocknLock,Nhà Cửa - Đời Sống,779.0,802,662000,328000,50
205856283,"Bộ ga giường K-Bedding KMP chất liệu Microfiber bền chắc, kháng khuẩn (KHÔNG BAO GỒM CHĂN)",2207.0,Everon Official Store,K-Bedding,"Bộ ga, ra, drap",48.0,37,650000,422000,35
199728521,Bộ lau nhà đa năng Space Saving Sunhouse KS-CL3211P,1.0,Tiki Trading,Sunhouse,Dụng cụ lau nhà khác,90.0,223,450000,275000,39
59341791,Set 100 túi lọc trà vải không dệt- sản phẩm có nhiều kích thước,67417.0,Shop AZ,OEM,Nhà Cửa - Đời Sống,869.0,81,31000,31000,0
108280989,"1 Vỏ gối ôm cao cấp A kích thước 35x100cm (giao mẫu ngẫu nhiên), lớp vải dày cùng với đường may chắc chắn giúp bảo vệ lõi gối bên trong an toàn",2443.0,Shop Ánh Sao,A,Vỏ gối,559.0,304,75000,65000,13
74859074,"Chuông Cửa Không Dây Thông Minh CTFAST CT - 01 (1 Nút Bấm, 1 Chuông ), Chống Nước, Khoảng Cách Sử Dụng Hiệu Quả 300 mét - Hàng Chính Hãng",142623.0,LEDANTA,CTFAST,Nhà Cửa - Đời Sống,734.0,186,199000,176300,11
174184368,Topper làm mềm nệm LIDACO chuyên dùng khách sạn vải cotton chuẩn dày 7cm,43482.0,Lidaco Official Store,LIDACO,Phụ kiện nệm,271.0,29,379000,336000,11
147975049,Thảm Chùi Chân Lau Chân trải sàn TCS SHOUSE phòng khách phòng tắm cao cấp giá rẻ 3d chống trượt hình thú đế cao su hút nước,141070.0,Shouse,Shouse,Thảm chùi chân,389.0,1142,39000,39000,0
48717416,"1kg - Túi đựng rác gia đình , Bao đựng rác văn phòng size trung 55x65 màu đen",92052.0,Phú Thành Phát,Titapha,Túi đựng rác,1047.0,1607,68000,39000,43
188375839,Khăn tắm Khăn lau mặt Cotton 100% Mềm Êm Dày dặn Màu trơn Nhấn viền họa tiết 74x33cm,173842.0,HomeMi Shop,CHIKIGON,Khăn,191.0,260,53000,53000,0
72660053,Miếng Dán Tường Dự Phòng Cho Kệ Nhà Tắm OENON ,72734.0,OENON,OENON,Kệ nhà tắm,785.0,909,50000,25000,50
191604178,"Đèn đốt nến thơm, an toàn, sang trọng, phù hợp mọi không gian",159301.0,Thế giới mùi hương tự nhiên,Aurae,Đèn khác,168.0,41,373000,373000,0
97790251,Hạt giống Ớt Chỉ Thiên F1 - Nảy mầm cao Titapha,20680.0,SG Titapha Co LTD,Titapha,Hạt giống,593.0,87,13000,13000,0
185674459,Set 3 nĩa ăn mini Echo,133097.0,Phú Sĩ Arigatou,OEM,"Đũa, muỗng, nĩa",208.0,28,38000,27000,29
173635827,"Kệ Góc Nhà Tắm INOX 304/ Kệ Góc Dán Tường Nhà Tắm, Nhà Bếp Siêu Chắc Chắn - Tặng Kèm Tấm Dán - Hàng Chính Hãng",249634.0,Homebox Store,JYooHome,Kệ nhà tắm,277.0,835,130000,68000,48
53116344,Súng bắn keo nến silicon + Tặng 10 cây keo silicon nến,5411.0,vinet shop,OEM,Súng bắn keo,988.0,72,38700,38700,0
119309533,"Gối cao su non có gel lạnh Ema cho người lớn - Chống ngủ ngáy, giảm đau mỏi cổ vai gáy - Phòng ngừa thoái hóa đốt sống cổ - Phong cách Nhật Bản",18299.0,Gối nêm Hi-Sleep Store,Ema,Gối các loại,500.0,1726,650000,325000,50
141231743,Ruột Chăn Bông Trắng Everon Lite chuẩn 5 sao khách sạn,2207.0,Everon Official Store,Everon Lite,"Chăn, mền và phụ kiện",413.0,127,750000,452000,40
105657875,Giá Treo Quần Áo INOX Cao Cấp VANDO Hàng Loại 1 Chịu Lực 160kg Chắc Chắn Giá Kệ Phơi Đồ 2 Thanh Sức Chứa Lớn,157549.0,Vando Official Store,VANDO,"Giá, kệ phơi quần áo",568.0,973,999000,695000,30
110204562,Túi Lọc Rác Bồn Rửa Chén Bát JOYLOT - Túi Lưới Vải Tự Phân Huỷ Có Chun Miệng Túi - Mifan Hàng Chính Hãng,76621.0,Mifan Official Store,Joylot,Phụ kiện nhà bếp khác,548.0,1746,30000,17900,40
71518864,Nồi Decor Lock&Lock LDE1182IH (18cm) - Màu Kem,1.0,Tiki Trading,LocknLock,Nhà Cửa - Đời Sống,803.0,565,1043000,512000,51
89308474,Thước Dây Da Cuộn Deli - 1.5M - Hồng/ Xanh Lá/ Trắng/ Xanh Dương - 1 Chiếc - 79650,113115.0,Deli Official Store,Deli,Thước đo các loại,638.0,968,45000,25000,44
3677753,Bình Lọc Nước BRITA Flow Basic Blue - 8.2L (Kèm Maxtra Plus) - Hàng Chính Hãng,6916.0,BRITA VIỆT NAM,Brita,Nhà Cửa - Đời Sống,1605.0,3034,2249000,1499000,33
86263672,Nồi quánh chống dính đa năng Dr.Hows Poco,175722.0,Dr.HOWS Official,Dr.Hows,Nồi các loại,638.0,29,1750000,1750000,0
208411197,Đèn bắt muỗi Điện Quang ĐQ EML06L ,17490.0,Điện Quang Official Store,Điện Quang,Nhà Cửa - Đời Sống,27.0,1095,413400,289000,30
205973149,Đồng Hồ Để Bàn lật số cơ học Auto Flip Clock Retro Mac Setup Đồng hồ phong cách vintage cổ điển Sang Trọng chất liệu thép không gỉ,285488.0,Office Chill,OEM,Đồng hồ để bàn,47.0,42,540000,285000,47
199539210,"Dụng Cụ Làm Sạch Tôm Hai Đầu, Dao Làm Lòng Gà, Mổ Cá Cạo Vảy, Lột Bóc Vỏ Tôm, Cua Sò, Dụng Cụ Nhà Bếp Bằng Inox Không Gỉ",165627.0,LÊ THỊ HƯƠNG VIỆT BẢO TÍN,OEM,Phụ kiện nhà bếp khác,92.0,55,25000,13500,46
68279903,Nến Điện Tử Tim Lắc Cao Cấp Mô Phỏng Như Nến Sáp Tặng Kèm Pin,17480.0,Ghế Nam Việt,OEM,Nến trang trí & Phụ kiện,833.0,137,90000,90000,0
13619778,Đồng Hồ Treo Tường P1 (25cm) - Màu ngẫu nhiên,138330.0,TQT Decor,OEM,Đồng hồ treo tường,1367.0,4,80000,80000,0
205531604,"Set Thớt Kháng Khuẩn 5D, Chống Trơn Trượt 35x25 Cm - Hàng Nhập Khẩu",193366.0,HOMES STORE,OEM,Thớt nhà bếp,51.0,87,319000,169000,47
52774383,Đèn LED Đom Đóm Chipsbling Dùng Pin Năng Lượng Mặt Trời ,291080.0,ShopAnZ,OEM,Đèn khác,993.0,0,148999,148999,0
107063648,"Ly nhựa 2 lớp Lock&Lock HAP507 750ml - Hàng chính hãng, có ống hút, có nắp đậy - Tặng kèm cọ rửa",38510.0,JoyMall LocknLock Chính Hãng,LocknLock,"Ly, cốc & phụ kiện ly",560.0,466,227000,119000,48
207336569,"BIG SIZE - Túi đựng quần áo chăn màn vải canvas chống thấm nước, Thùng giỏ đựng đồ đa năng gấp gọn tiện lợi - Hàng Chính Hãng JYoohome",249634.0,Homebox Store,JYooHome,Tủ,39.0,110,100000,58000,42
59318679,Bộ Ga Gối Cotton Tici Kẻ LIDACO Cao Cấp - Caro Nâu Nhạt - TẶNG 01 VỎ GỐI ÔM,43482.0,Lidaco Official Store,LIDACO,"Bộ ga, ra, drap",874.0,504,238000,218000,8
165029589,VỢT BẮT MUỖI CAO CẤP 2 IN 1 DP - 834,267066.0,ANT Thiết Bị Điện,OEM,Root,311.0,4,145000,145000,0
68478297,Combo 2 Ron Thanh Nẹp Xốp Chèn Chắn Cửa Chống Bụi Côn Trùng Dài 90cm Legaxi,3196.0,Legaxi Official,Legaxi,Khác,828.0,3841,36000,36000,0
201112268,"Thảm Nhà Bếp Siêu Thấm Dễ Dàng Vệ Sinh, Thảm Silicon 4 Lớp NAVIVU",17480.0,Ghế Nam Việt,NAVIVU,Thảm chùi chân,81.0,53,129000,129000,0
22764290,Ghế Lùn Xếp Duy Tân - Giao Màu Ngẫu Nhiên,1.0,Tiki Trading,Duy Tân,Nhà Cửa - Đời Sống,1269.0,2828,59000,41000,31
173710560,"Cuộn Khăn Giấy Lau Đa Năng - Chất Liệu Rayon An Toàn - Lau Chén Đĩa , Lau Nhà Bếp..vv - Hàng Chính Hãng",137411.0,Phụ Kiện Store 76,PaKaSa,Khăn,276.0,135,70000,49000,30
72049662,"Combo 6 Túi Giặt Lưới Bảo Vệ Quần Áo, túi lưới mịn polyester bảo quản quần áo",270513.0,HALOTA,OEM,Túi giặt,796.0,1,150000,150000,0
3607659,Kéo cắt cành cây Nhật ,298269.0,ThuyDungShop2002,OEM,Dụng cụ làm vườn khác,1608.0,6,59000,59000,0
14895703,Bộ tua vít đa năng 32 đầu,6351.0,Siêu Thị Linh Kiện,OEM,"Máy vặn vít, tua vít",1343.0,2,52999,52999,0
202805092,"Bình Giữ Nhiệt 800ml Lock&Lock Vacuum Bottle LHC6180 - Hàng Chính Hãng, Bằng Thép Không Gỉ, Có Lưới Lọc Trà Bằng Inox, Mức Giữ Nhiệt Vượt Trội Tặng Kèm Ống Hút Inox",38510.0,JoyMall LocknLock Chính Hãng,LocknLock,Nhà Cửa - Đời Sống,70.0,994,697000,369000,47
74296343,Chảo chiên Lock&Lock Handycook LHD1163 có tay cầm 16cm,1.0,Tiki Trading,LocknLock,Chảo các loại,749.0,855,220000,113000,49
70898819,Giấy ăn giấy gấu trúc Ycool -khăn giấy rút 300 tờ 1bịch 10 gói mẫu trắng,131980.0,Giấy ycool,ycool,Phụ kiện nhà bếp khác,777.0,1866,43000,43000,0
206473614,"Túi Vải Đa Năng Đựng Đồ Quần Áo, Chăn Ga Gối Màn Gấu Bông, Sách Vở Khéo Khoá Deli - Hộp Vải Đựng Đồ Khung Thép Chịu Lực Cao Cấp - Nhiều Size Kích Cỡ Lớn Nhỏ",113115.0,Deli Official Store,Deli,Tủ,44.0,71,135000,75000,44
128206072,"Bộ Cọ Nhà Vệ Sinh, Nhà Tắm Tự Động Không Dây Thông Minh 360 Độ Với 4 Đầu Cọ Thay Thế Tiện Lợi, Đơn Giản Và Dễ Dàng Sử Dụng",291266.0,KandK12 Shop,OEM,"Bàn chải, dụng cụ thông tắc, cọ rửa",454.0,4,520499,520499,0
167019283,"Đèn Pixar, Đèn Bàn Học Chống Cận Thị, Đèn Làm Việc Để Bàn Bảo Vệ Mắt - Hàng Chính Hãng - VinBuy",109746.0,VinBuy,VinBuy,Đèn bàn,303.0,244,360000,180000,50
120470959,Bình Nước Thuỷ Tinh Luminarc Arc 1.3L - LUBIG2662,189048.0,Luminarc Official Store,Luminarc,Bình đựng nước,493.0,281,111000,50000,55
198097413,Máy Xay Hạt Khô Tiêu Chuẩn Châu Âu Máy Xay Ngũ Cốc Mini Công Suất 300w Lưỡi Dao 6 Cánh Thân Máy Bằng Thép Không Gỉ - Hàng Loại 1 - Chính Hãng MINIIN,134678.0,Smarthome29,MINIIN,"Dụng cụ xay, giã",105.0,124,329000,164500,50
160278163,[COMBO] Trà Nam Mỹ Yerba Maté 180g vị Truyền thống + Cốc Gourd và ống hút Bombilla mới,202853.0,Matéa Yerba Maté,OEM,"Bình, ly uống trà và phụ kiện",348.0,218,425000,425000,0
196530625,"Xô nước gấp gọn, xô đa năng vệ sinh nhà cửa, xô giặt lau nhà, chùi kính, xô ô tô Parroti Extra XT01",96639.0,Parroti Store,Parroti,"Bàn chải, dụng cụ thông tắc, cọ rửa",121.0,113,209000,145000,31
159971094,"Bộ 2 hộp vải đựng đồ 7 ngăn mã HQ2, Combo 2 hộp vải đựng quần áo chia ngăn gọn gàng tiện lợi chất vải Oxford cao cấp miDoctor",34473.0,Danido Store,miDoctor,Tủ,349.0,1028,250000,157600,37
36960736,Dây Đèn LED Trang Trí Bông Tuyết,273325.0,Bách hóa tổng hợp 247,OEM,Đèn khác,1173.0,1,88000,88000,0
94888985,Sọt Đựng Quần Áo Bẩn Túi Đựng Đồ Đa Năng,17480.0,Ghế Nam Việt,OEM,Giỏ đựng quần áo,614.0,250,95000,95000,0
141502984,"Sét 50 Chén(Bát) Giấy FEST BIO BOWL 350mlTHÁI LAN Hàng Nhập Khẩu Cao Cấp, Dùng Tốt Trong Lò Vi Sóng, Lò Nướng Dùng 1 Lần Tiện Lợi, An Toàn - CHÍNH HÃNG F012(Tặng Móc Khóa KETILO)",189298.0,KETI LO,FEST,"Tô, chén, dĩa",412.0,234,115500,115500,0
37891224,"Súng bắn keo 20w, Tặng 10 keo nến 19cm",5411.0,vinet shop,OEM,Súng bắn keo,1167.0,483,39600,39600,0
182148476,Combo Móc Dán Tường In Hình Họa Tiết Dễ Thương Loại Lớn PaKaSa - Hàng Chính Hãng ( Giao họa tiết ngẫu nhiên ),137411.0,Phụ Kiện Store 76,PaKaSa,"Giá, móc, cây treo",227.0,121,76000,59000,22
101947582,Combo 2 Khăn Lau Đa Năng Siêu Thấm Nước,277866.0,WFAST,OEM,Khăn,586.0,5,6890,6890,0
196358685,"[ Gift ] Áo thun ngắn tay Bosch, size ngẫu nhiên",153.0,DIYHOMEDEPOT (TP.HCM),Bosch ,Bảo hộ lao động,118.0,80,0,0,0
90523892,"Ly Giữ Nhiệt Lock&Lock Energetic One Touch Tumbler LHC3249 (550ml) - Hàng Chính Hãng, Bằng Thép Không Gỉ Inox 316L, Nắp Mở Một Chạm, Tặng Ống Hút Và Cọ Rửa",38510.0,JoyMall LocknLock Chính Hãng,LocknLock,"Ly, cốc & phụ kiện ly",618.0,939,568000,289000,49
191911148,"Kệ sách gỗ xương rồng, kệ sách hình cây gỗ MDF cao cấp, chống mối mọt, đựng sách 8 ngăn 50x20x120 ND25",275563.0,Tiệm Gia Dụng Tháng 5,OEM,"Tủ, kệ sách",167.0,96,220000,162500,26
73529777,"Kệ chén bát đa năng bằng thép carbon không gỉ, chống xước, sơn đen tĩnh điện, giá bát trên bồn rửa ráo nước cho nhà bếp sạch sẽ VANDO",157549.0,Vando Official Store,VANDO,Kệ nhà bếp,763.0,2564,690000,599000,13
4995493,"Thang Nhôm Rút Chữ A Sumika SK380D NEW - Chữ A cao 1.9m, chữ I cao 3.8m, tải trọng 300kg",1764.0,PGN Professional Equips & Cleaning,Sumika,Nhà Cửa - Đời Sống,1542.0,1425,2300000,1779000,23
195105079,Vỏ Áo Gối Ôm Tencel Thuần Việt Cao Cấp - Kích Thước 35x100cm - Mẫu Ngẫu Nhiên,56226.0,NỆM THUẦN VIỆT,Nệm Thuần Việt,Vỏ gối,141.0,102,214000,78000,64
35273810,"Keo vá tường,Keo trám vết nứt tường thông minh - Tặng kèm bộ dụng cụ",152674.0,nhaxinhxinh,OEM,Khác,1189.0,87,21400,21400,0
118315498,Dao gọt trái cây Tefal Comfort K2213504 9cm - Hàng chính hãng,121435.0,Tefal Official Store - Chính hãng,Tefal,Dao các loại,505.0,232,299000,188000,37
51737688,Túi Đựng Chăn Màn - Hộp Đựng Quần Áo Khung Sắt Gấp Gọn Amalife - Màu Ngẫu Nhiên,34473.0,Danido Store,Amalife,Nhà Cửa - Đời Sống,1009.0,4936,130000,88000,32
169208802,"Vỏ gối chất liệu Cotton 40x60, 50x70 mềm mại siêu rẻ cho khách sạn, phòng ngủ, phòng trọ",265861.0,Linh Trung Store,	OEM,Vỏ gối,298.0,709,30000,29500,2
75339729,"Chổi Quét Trần Nhà, Chổi Phất Trần Có Cán Điều Chỉnh Độ Dài KUNBE Quét Mạng Nhện, Lau Chùi Bụi Bẩn Trên Cao Tiện Dụng",61513.0,chat24h,KUNBE,"Chổi, cây lau nhà",730.0,857,140000,86000,39
